ID,LIMIT_BAL$,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1$,BILL_AMT2$,BILL_AMT3$,BILL_AMT4$,BILL_AMT5$,BILL_AMT6$,PAY_AMT1$,PAY_AMT2$,PAY_AMT3$,PAY_AMT4$,PAY_AMT5$,PAY_AMT6$,def_pay
21524,640,2,2,2,22,-1,3,2,2,0,0,576.672,558.048,558.912,571.072,585.92,605.536,0,19.2,32,32,32,22.4,1
21525,4160,2,3,2,23,2,-1,0,0,0,0,42.56,183.008,498.496,636.384,373.088,375.52,183.008,320,160,64,64,64,1
21526,11520,2,1,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
21527,6400,2,1,2,26,0,0,0,0,0,0,4312.96,4427.168,4538.272,4644.608,4744.576,4851.328,192,192,192,192,192,198.4,0
21528,4160,2,1,1,35,0,0,0,0,0,0,758.176,871.296,985.44,1236.384,1256.288,2335.392,136.224,138.816,268.768,40.32,1111.072,166.464,0
21529,3200,2,2,1,23,0,0,0,0,0,0,210.688,241.92,143.04,47.68,17.344,21.728,80,38.176,32,0,12.8,26.944,0
21530,2560,2,2,2,22,0,0,0,0,0,0,2477.056,2507.616,2323.264,2320.8,1822.432,702.464,85.664,106.912,59.2,47.968,29.856,1024,0
21531,1920,2,2,2,22,3,2,2,2,2,2,1969.856,1918.944,1910.176,1269.952,962.464,984.352,0.32,115.712,9.632,80.032,41.6,0,1
21532,1600,2,2,2,23,0,0,0,0,0,0,1619.648,1558.464,1528.64,1191.648,656.832,632.672,80,54.4,68.832,21.984,64,21.408,0
21533,320,2,2,2,23,1,2,3,3,2,0,182.368,237.888,261.248,252.448,243.648,255.68,64,32,0,0,16,28.8,1
21534,960,2,3,2,23,2,2,2,0,0,2,882.816,971.328,932.8,855.392,936.736,956.384,113.28,2.336,45.376,143.968,38.4,0,1
21535,1600,2,2,2,23,0,0,0,2,2,-2,832.032,543.424,618.016,598.4,0,0,41.024,83.616,0,0,0,0,0
21536,1600,2,1,2,22,2,2,-2,-2,-2,-2,145.152,0,0,0,0,0,0,0,0,0,0,0,1
21537,960,2,2,2,22,-1,2,2,2,2,2,359.104,375.616,424.16,460.16,450.592,345.472,32,64,53.44,17.632,0,16,1
21538,1600,2,2,2,22,0,0,0,0,2,0,383.04,462.24,524.512,569.728,347.776,388.832,96,80,65.6,0,64,96,0
21539,2240,2,2,2,22,0,0,0,0,0,0,2207.008,2165.824,2190.336,2218.112,930.656,900.48,102.4,115.2,98.4,38.528,38.4,33.472,0
21540,640,2,1,2,22,-1,2,2,2,0,0,410.592,394.496,486.24,469.088,468.544,483.264,0,98.464,0,16.768,22.272,9.6,1
21541,960,2,2,2,22,0,0,0,0,0,0,624.064,287.968,377.504,383.104,527.424,290.624,96,96,128,160,160,160,0
21542,960,2,2,2,24,0,0,0,0,0,-2,794.72,752.864,662.432,264.416,0,0,47.52,36.416,32,0,0,0,0
21543,2560,2,2,2,24,0,0,0,0,0,0,551.04,475.008,406.976,281.856,254.464,253.6,44.8,51.2,34.816,7.84,20.352,0,0
21544,4160,2,1,2,24,0,0,0,2,2,-1,115.872,144.96,212.064,105.6,0,585.6,36.16,71.264,6.4,0,585.6,0,0
21545,320,2,2,2,23,-1,-1,-1,0,0,0,302.016,63.52,301.952,257.824,284.512,-27.936,63.52,301.952,32,48,0,370.272,0
21546,2240,2,3,2,23,0,0,0,-1,0,0,474.112,263.584,-83.232,2234.336,974.272,946.72,32,22.24,2362.24,33.344,33.728,32.768,0
21547,640,2,2,2,21,0,0,0,0,0,0,609.248,629.888,602.4,636.032,641.28,568.16,41.152,45.312,46.944,20.192,23.36,0,0
21548,640,2,2,2,22,1,-1,2,-1,0,0,0,211.008,154.88,24.96,12.48,0,211.008,0,24.96,0,0,352,0
21549,960,2,2,2,22,2,2,2,2,2,2,795.968,837.216,846.368,893.28,869.44,930.272,64,32,70.432,0,80,32.032,0
21550,1600,2,3,2,22,-2,-2,-2,-2,-2,-2,79.936,-0.064,54.304,0,0,160,0,54.368,0,0,160,0,0
21551,640,2,2,2,24,-1,-1,-1,2,0,0,12.672,41.632,385.792,356.832,359.008,579.84,41.632,356.832,0,19.2,259.84,48,0
21552,1920,2,2,2,22,2,0,0,0,0,0,1484.896,1102.016,989.44,890.144,840.992,858.56,49.408,56.288,48,30.08,31.104,31.232,1
21553,1600,2,2,2,23,-1,-1,-1,-1,-1,-1,28.8,88.224,156.576,12.48,12.48,53.44,100.704,156.576,12.48,12.48,53.44,60.48,0
21554,640,2,1,2,22,0,0,0,0,0,0,622.656,601.152,519.968,527.296,343.52,104.768,49.664,44.192,32,6.88,2.08,0,0
21555,960,2,2,2,22,0,0,0,0,0,0,632.288,639.136,705.856,787.136,850.048,880.672,96,112,96,80,64,96,0
21556,640,2,2,2,23,1,2,0,0,0,2,499.072,481.696,504.736,547.264,598.528,584.416,0,40.608,51.136,70.4,0,118.4,1
21557,320,2,1,2,23,2,0,0,0,0,2,109.216,166.016,221.984,254.272,278.848,269.824,64,64,36.224,28.8,0,16,0
21558,1600,2,1,2,22,0,0,0,0,0,0,1626.016,1617.856,1614.56,1582.176,652.96,623.808,63.104,75.808,114.944,32.928,23.136,27.968,0
21559,2240,2,1,1,22,0,0,0,0,2,0,2064.8,2129.536,2155.008,1986.656,957.248,940.992,98.976,83.008,144.384,0,34.24,34.08,0
21561,1600,2,2,2,23,1,-1,0,0,0,0,454.112,188.672,197.6,320,62.464,12.992,188.672,64.192,162.368,41.6,12.992,0,0
21562,960,2,2,1,23,2,0,0,0,0,0,895.904,833.568,871.104,887.328,909.984,810.752,57.6,60.8,42.56,33.216,36.096,160,0
21563,1600,2,2,2,22,0,0,0,0,0,0,1587.808,1620.128,1624.896,1544.352,920.576,939.84,58.752,63.52,46.976,37.6,38.848,39.424,0
21564,960,2,3,2,23,3,2,0,0,0,0,961.632,936.768,975.936,950.816,954.208,970.944,0,64,48,64,35.2,64,0
21565,2560,2,2,2,23,1,2,2,2,2,2,2195.008,2140.576,2313.824,2257.792,2368.672,2421.6,0,208.224,0,168.32,96,146.688,0
21566,1600,2,3,2,23,0,0,0,0,0,0,1044.608,1091.072,1118.112,1095.776,896.448,912.896,64,54.4,48.064,32,38.4,38.4,0
21567,640,2,1,2,24,-1,0,0,0,0,0,530.624,567.072,600.384,631.328,644.288,626.88,45.504,42.656,41.6,22.4,32,32,0
21568,960,2,1,2,25,0,0,0,0,0,0,844.032,879.456,903.744,527.936,541.536,564.768,49.6,41.856,41.6,22.4,32,64,0
21569,2560,2,1,2,25,2,0,0,0,0,0,2227.648,2202.752,2230.848,1834.176,1501.472,1314.304,103.616,99.296,96,57.6,48,54.4,1
21570,4480,2,1,2,25,-1,-1,-1,-1,-1,-1,962.464,89.888,241.312,341.152,70.848,192.64,89.888,241.312,341.152,70.848,192.64,0,0
21571,6720,2,2,2,26,-1,0,0,0,0,0,3816.608,1924.256,1794.432,1252.32,812.672,593.696,75.04,61.28,160.896,102.4,11.872,804.48,0
21572,6400,2,1,2,26,0,0,0,0,0,0,6427.168,4682.88,4693.12,4659.936,4613.312,4644.512,2560,147.2,192,150.4,153.6,160,0
21573,640,2,2,2,22,1,2,2,2,0,0,468.64,451.616,593.6,571.744,578.304,572.768,0,149.6,0,22.432,18.016,32,0
21574,960,2,2,1,22,2,2,2,0,0,0,976.8,914.368,455.04,454.016,225.856,255.232,55.2,0,39.36,32,32,0,1
21575,4800,2,3,2,23,0,0,0,0,0,0,362.528,344.8,378.528,224.992,229.504,186.656,39.008,40.736,34.208,53.856,6.464,9.568,0
21576,1920,2,1,2,24,0,0,0,0,0,0,1124.416,1144.832,1113.056,1029.056,927.712,909.888,49.696,64,48.256,34.56,32.096,32,0
21577,640,2,2,2,21,0,0,0,0,0,0,323.488,356.896,378.912,151.2,292.32,587.36,96,64,38.4,160,320,284.992,0
21578,4800,2,1,2,25,0,0,0,0,0,0,3833.216,3610.368,2958.592,2577.024,1915.712,1583.104,151.296,115.52,76.064,54.848,26.496,27.072,0
21579,2240,2,1,2,25,-1,-1,-1,-1,-2,-1,41.216,0,63.968,0,0,26.944,0,63.968,0,0,26.944,0,0
21580,1920,2,2,1,30,0,0,0,0,0,0,2094.72,2052.096,2007.552,1892.256,1845.184,1697.888,73.568,71.424,68.864,71.232,61.056,61.856,1
21581,960,2,3,1,23,1,2,0,0,0,2,972.16,826.848,830.816,864.96,930.528,955.68,0.032,45.856,48,80,44.8,44.8,1
21582,10560,2,2,2,31,0,0,0,0,0,0,977.024,1082.048,1223.776,1267.296,1297.344,1319.648,122.048,160,64,51.136,48,64,0
21583,640,2,3,2,22,3,2,2,4,4,4,52.8,52.8,52.8,52.8,52.8,52.8,0,0,0,0,0,0,1
21584,5760,2,2,1,35,-1,-1,0,0,0,0,37.6,170.144,268.416,272.928,247.648,121.696,170.144,102.4,86.4,64,2.432,0,0
21585,640,2,1,2,23,0,0,0,0,2,0,761.888,793.536,776.256,773.504,702.688,668.736,54.4,57.6,75.2,0,32,86.4,0
21586,4160,2,2,2,24,0,0,0,-1,-1,-2,464.576,480,0,38.624,0,0,36.8,0,38.624,0,0,0,0
21587,960,2,2,2,25,0,0,0,0,0,0,918.688,916.768,947.808,967.168,874.432,969.504,46.784,50.848,43.232,80,128,48,1
21588,960,2,2,2,22,0,0,2,0,0,0,888.384,972.544,886.016,900.288,946.912,924.256,160,0,96,64,41.6,48,0
21589,16000,2,1,2,37,-2,-2,-2,-2,-2,-2,10.08,82.528,122.368,26.016,0,142.176,82.528,122.368,26.016,0,142.176,10.56,0
21590,14400,2,1,1,38,0,0,0,0,0,0,3468.48,3094.528,2689.056,2312.928,1784.224,1189.152,137.6,98.336,96,64,48,64,0
21591,1600,2,2,2,22,0,0,0,0,-1,0,1426.976,1056.608,433.664,0,899.36,949.888,160,96,0,899.36,64,64,0
21592,1920,2,2,2,24,0,0,0,-1,-1,-1,1878.144,1959.2,1749.536,70.176,264.256,0,160,35.136,70.176,264.256,0,0,0
21593,4160,2,2,2,22,1,-2,-1,2,2,-2,0,0,47.52,9.568,0,0,0,47.52,0,0,0,0,0
21594,8960,2,2,2,25,0,0,0,0,0,0,4448.608,4516.672,4136.064,3306.144,3234.72,3333.792,130.368,135.424,128.704,96,128.32,3200.704,0
21595,3200,2,2,1,26,0,0,0,0,0,0,226.752,244.608,262.304,294.496,122.08,175.776,48,48,64,32,79.776,78.176,0
21596,1920,2,1,2,24,0,0,0,0,0,0,1849.664,1886.72,1947.584,1896.928,1893.632,1860.096,94.72,91.712,72.928,72.832,68.096,71.584,0
21597,2560,2,1,2,25,-1,-1,-1,-2,-1,-1,5.664,38.4,0,0,231.68,0,38.4,0,0,231.68,0,0,0
21598,4160,2,1,2,27,1,-1,0,-1,-1,0,0,44.352,168.8,6.336,127.744,284.576,44.352,128,6.336,127.744,160,1280,0
21599,960,2,2,2,21,0,0,0,0,0,0,310.272,332.992,162.176,64.736,37.216,0,64,32,32.064,0.736,0,0,0
21600,1600,2,2,2,22,1,2,2,2,0,0,1236.256,1164.096,1073.056,914.912,908.48,919.648,16,71.392,48,41.6,54.4,25.6,0
21601,1600,2,2,2,23,0,0,-2,-2,-2,-2,1396.288,0,0,0,0,0,0,0,0,0,0,0,1
21602,1600,2,3,2,23,2,2,0,0,0,2,233.12,224.704,252.384,284.736,306.08,296.544,0,36.416,36.768,26.112,0,54.72,1
21603,2880,2,2,2,23,0,0,0,0,0,0,2896.256,2867.776,2410.944,2293.376,1579.456,1609.472,109.824,115.68,112.352,80,64,59.2,1
21604,2240,2,1,2,23,-2,-2,-1,0,0,0,-0.704,-0.352,165.536,203.04,226.656,286.752,0,2236.8,40.384,32,64,32,0
21605,3520,2,2,2,25,0,0,0,0,0,0,2571.968,2612.864,1513.312,1403.424,1461.888,1311.808,96,96,69.536,96,112,49.216,0
21606,2560,2,2,2,25,0,0,0,0,0,0,2607.264,2593.856,2576.32,2610.08,2599.424,2605.504,99.2,93.792,115.2,93.056,99.744,98.272,0
21607,1600,2,3,2,23,0,0,0,0,0,0,1599.072,1636.224,1619.456,1206.4,362.4,314.048,73.696,72.064,79.936,11.904,16,11.68,0
21608,4160,2,2,2,23,-1,0,-1,-1,-1,-1,429.728,95.488,313.952,164.352,609.28,94.08,32,331.616,165.664,609.28,94.08,42.624,0
21609,4160,2,1,2,24,-1,-1,-1,-2,-2,-1,235.296,118.4,0,0,0,9.504,119.264,0,0,0,9.504,0,0
21610,1920,2,2,2,24,0,0,0,0,0,0,904.864,873.44,876.896,762.784,738.496,723.776,46.4,55.168,51.2,32,32,80,1
21611,4480,2,3,2,24,-2,-2,-2,-2,-2,-2,0,18.56,73.536,9.568,106.56,0,18.56,80,16.064,112.992,0,0,0
21612,3520,2,2,2,24,1,2,0,0,0,0,2309.888,2228.8,2245.504,1559.04,1553.28,1398.144,0,102.4,79.296,64,60.8,64,0
21613,3200,2,2,2,24,1,2,0,0,0,2,228.064,219.744,259.04,297.472,327.712,317.952,0,48,48,35.2,0,96,1
21614,640,2,2,1,24,0,0,0,0,-1,0,563.168,605.44,608,0,2.56,17.28,61.44,32,0,1.28,32,27.008,0
21615,2880,2,2,2,24,0,0,0,0,0,0,2867.456,2807.776,2795.616,2378.528,1550.432,1558.88,144.224,128,80,64,64,64,0
21616,1600,2,2,1,24,0,0,0,0,0,0,1485.984,1302.496,646.88,675.712,641.152,606.464,61.184,43.84,40.672,21.248,21.056,20.416,0
21617,960,2,2,2,24,-1,0,0,0,0,0,48.416,875.2,913.952,949.888,1044.8,1097.568,848,65.536,64,120.608,160.224,64.224,0
21618,4160,2,2,1,23,-1,-1,-1,-1,-1,-1,18.528,37.952,0,15.904,0,5.952,37.952,0,15.904,0,5.952,0,1
21619,1600,2,2,2,26,-1,-1,-1,-1,-1,-1,12.48,66.496,12.48,12.48,0,24.96,66.496,12.48,12.48,0,24.96,0,0
21620,2560,2,2,1,23,0,0,0,0,0,0,2555.968,1920,1509.12,1036.224,278.592,124.032,67.2,64.832,139.52,64,32,65.824,0
21621,1600,2,2,2,23,0,0,0,0,0,-1,694.368,1059.488,1051.392,878.016,153.152,24.576,380.064,53.12,51.2,19.968,24.576,5.536,0
21622,4160,2,1,2,24,0,0,0,0,0,0,2519.808,2384.352,2602.08,2417.216,2469.504,2542.144,112,320,128,112,112,112,0
21623,640,2,1,2,24,-1,-1,-1,-1,0,-1,12.48,12.48,12.48,33.664,21.184,38.464,12.48,12.48,33.664,0,64.96,175.52,0
21624,3840,2,1,2,24,-2,-2,-2,-2,-2,-2,0,0,0,0,32,0,0,0,0,32,0,0,0
21625,640,2,2,2,24,1,2,3,2,-1,0,311.648,394.304,96.736,87.936,395.232,445.664,96.736,0,0,395.232,128,64,0
21626,2560,2,2,2,24,0,0,0,0,0,-1,419.776,371.904,384.352,102.72,52.832,72.192,48,48.352,32,32,72.192,29.568,0
21627,1600,2,1,2,24,0,0,0,0,0,0,1147.872,1161.984,1146.464,1050.688,929.664,905.216,160,160,182.912,96,64,48,0
21628,3200,2,1,2,24,0,0,0,0,0,0,2432.8,2176.512,2032.64,2074.4,2103.2,2149.856,96,115.2,96,80,83.2,96,0
21629,2240,2,2,2,24,0,0,0,0,2,0,414.528,461.6,581.472,667.552,647.392,730.592,64,128,96,0,99.2,96,0
21630,2880,2,2,1,25,-1,-1,0,0,0,0,248.512,441.216,494.688,1388.16,1492.224,453.664,3001.216,320,1056,169.6,160,93.216,0
21631,8960,2,2,2,25,1,2,-1,-1,-1,-1,214.848,144.832,123.776,12.448,12.448,12.288,0.704,136.864,12.48,12.48,12.32,5318.272,0
21632,12800,2,1,2,26,-1,0,0,0,0,0,91.872,200.32,212.832,209.344,226.976,292.288,128.512,128.64,130.112,128.288,128.672,112.224,0
21633,4160,2,3,2,26,0,0,0,0,0,0,3638.624,3690.336,3854.752,3877.664,147.936,172.864,160,224,160,64,64,160,0
21635,1600,2,3,2,23,2,0,0,2,0,0,801.472,805.568,891.2,865.216,878.88,670.176,55.168,108.8,0,32,28.8,25.28,1
21636,2560,2,2,2,23,1,2,2,2,2,2,696.8,676.064,760.704,738.944,793.792,776.704,0,96,0,67.2,0,48,1
21637,1600,2,3,2,22,2,2,2,0,0,0,791.328,727.008,589.056,618.56,625.952,634.08,52.832,0,50.336,25.728,21.6,23.616,0
21638,320,2,1,2,23,1,2,2,-1,-1,-2,267.392,251.648,197.472,53.792,0,0,38.4,0,53.792,0,0,40,0
21639,2880,2,2,2,24,0,0,0,0,0,2,2674.88,2718.72,2743.808,2558.816,2240.672,2267.296,102.4,99.52,149.664,102.4,80,80,0
21640,1600,2,1,2,24,3,2,2,2,0,0,272.192,326.208,349.696,334.592,360.928,387.04,64,38.4,0,32,32,32,1
21641,3200,2,2,2,24,-1,-1,-2,-2,-1,-1,114.784,21.12,192.32,89.248,95.136,115.552,21.12,192.32,89.248,95.136,115.552,380.16,0
21642,2880,2,2,1,25,2,0,0,0,0,0,2891.872,2800.8,2849.664,2745.824,2181.952,2208.352,131.2,134.4,96,96,96,83.2,1
21643,3200,2,1,2,25,0,0,0,0,0,0,1282.656,1420.32,1443.744,827.04,228.512,292.512,160,64,64.96,96,64,64,0
21644,9920,2,1,2,26,-2,-2,-2,-2,-2,-2,9.504,0,0,0,0,0,0,0,0,0,0,0,0
21645,6720,2,1,2,26,1,2,0,0,0,0,232.672,158.432,58.08,121.248,151.072,180.512,0.192,51.2,64,32,32,0,0
21646,10880,2,2,2,25,-2,-2,-2,-2,-2,-2,-0.064,-0.064,14.912,-0.096,41.344,18.752,0,14.976,0,20.768,37.696,0,0
21647,960,2,2,1,25,2,0,0,0,0,0,878.656,678.496,588.608,625.92,417.12,442.752,40.544,42.944,48.256,16,32,35.264,1
21648,2240,2,2,2,25,2,2,2,2,2,2,2162.816,2207.456,2262.112,2294.144,2167.68,2191.04,99.2,108.8,88.064,0,164.992,0,1
21649,14400,2,1,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
21650,3520,2,1,2,26,0,0,0,0,0,0,3561.792,3553.216,2810.24,2152.288,1600.224,1638.464,125.792,92.32,70.784,57.248,64,64,0
21651,960,2,2,1,26,-1,-1,-1,-1,-1,-1,120.352,230.88,87.36,56.64,0,359.744,231.392,87.424,56.64,0,359.744,64,0
21652,320,2,2,2,26,1,2,2,2,2,2,199.04,191.2,259.328,249.824,266.528,211.616,0,76.8,0,19.68,0,17.248,1
21653,1600,2,1,2,26,0,0,0,0,0,0,1580.544,1611.2,1604.928,1592.512,783.744,735.168,57.152,69.184,55.168,19.2,32,1518.016,0
21654,3840,2,1,2,27,-1,-1,0,0,0,0,417.92,736.256,3825.856,2996.864,763.584,0,736.256,3200,112,32,0,3915.2,0
21655,6720,2,1,2,27,0,0,0,0,0,0,680.8,588.96,2456.928,2160.576,2123.648,2081.216,66.528,2144,73.6,75.68,64,64,0
21656,8320,2,2,2,27,-2,-2,-2,-2,-2,-2,28.64,0,0,0,0,0,0,0,0,0,0,0,0
21657,9600,2,1,2,27,0,0,0,0,0,0,5870.976,5764.768,5379.136,5800.224,5611.584,5745.152,320,208,640,224,224,224,0
21658,5120,2,1,2,27,0,0,0,0,0,0,3086.112,3147.296,3195.648,3260.8,3325.568,3395.232,140.992,128,118.368,119.008,123.232,124.16,0
21659,960,2,2,2,27,0,0,0,0,2,2,271.232,309.664,342.88,422.976,406.688,558.816,48,48,96,0,160,0,0
21660,3840,2,2,1,22,2,2,0,0,0,0,3888.704,3842.688,3912,2268.832,1307.52,1265.696,64,182.4,94.848,48.864,45.024,59.936,0
21661,2240,2,2,2,23,0,0,0,0,0,0,2189.12,2158.368,2136.544,2096.896,1532.416,1414.336,77.216,83.36,64.416,64.096,51.424,51.392,0
21662,2880,2,1,2,23,-1,-1,-2,-1,-1,-1,96.96,0,0,135.04,36.16,6.784,0,0,135.04,36.16,6.784,9.536,0
21663,1920,2,2,2,24,0,0,0,0,0,0,1845.568,1894.816,1944.448,1922.24,1295.328,1275.872,80,80.16,64,96.096,48,67.2,0
21664,1920,2,1,2,24,0,0,0,0,0,0,720.128,753.504,796.064,686.88,678.976,681.6,45.44,56,42.816,24.352,29.6,28.384,0
21665,1600,2,1,2,22,0,0,0,0,0,0,1592.704,1617.184,1585.792,1596.864,1228.512,941.664,56.896,67.52,46.592,43.52,33.824,34.208,0
21666,3200,2,1,2,23,-1,-1,-1,0,-1,-1,139.424,60.704,132.896,95.104,63.68,59.552,60.832,132.896,32,63.68,59.552,0,0
21667,1600,2,2,1,24,0,0,0,0,0,0,1119.456,1117.504,1191.936,980.48,517.056,0,54.4,96,38.4,64,0,0,0
21668,640,2,2,2,24,3,2,2,2,2,2,10.304,10.304,10.304,10.304,10.304,10.304,0,0,0,0,0,0,1
21669,2560,2,1,2,24,0,0,0,0,0,0,1091.392,1057.44,1034.176,965.472,1054.4,988.768,96,96,64,160,96,192,0
21671,3200,2,2,2,23,-1,-1,-1,0,-1,-1,28.544,69.76,348.032,374.848,229.664,334.56,69.76,348.032,96,229.664,334.56,90.208,0
21672,4480,2,2,2,25,0,0,-1,-1,-1,0,4489.152,4596.768,13.92,17.792,2961.792,3026.144,208,13.952,19.872,3024,112,112,1
21673,2560,2,2,2,23,2,0,0,0,0,0,2303.2,2052.896,1525.76,1066.752,782.048,837.984,100.448,128,96,64,64,0,1
21674,1920,2,3,2,23,0,0,0,0,0,0,981.12,969.152,952.224,963.904,975.936,916.704,57.6,52.16,96,64,64,64,0
21675,7360,2,2,2,23,1,-1,-1,-1,-1,-1,-0.48,197.728,48.064,22.656,92.224,62.048,198.208,48.064,22.656,92.672,62.048,11.68,0
21676,3840,2,2,2,25,0,0,2,0,0,2,1502.496,1557.44,1586.784,1630.752,1715.104,1763.008,80,64,80,131.2,80,0,0
21677,1600,2,1,2,23,0,0,0,2,0,0,1560.672,1601.984,1632.512,1540.256,1530.304,1540.032,67.392,134.592,12.512,54.4,57.792,54.4,0
21678,1920,2,1,2,24,0,0,0,0,0,0,1896.544,1921.344,1895.2,1918.304,1923.424,1834.816,86.208,89.6,73.6,72,66.592,67.84,0
21679,1600,2,2,2,24,-2,-2,-2,-1,0,0,1603.072,1597.344,0,781.28,809.76,824.8,32,0,781.28,41.44,40.8,0,0
21680,6720,2,2,1,25,0,0,0,0,0,0,249.216,281.632,314.4,346.816,404.864,417.92,36.768,37.536,37.952,64,32,32,0
21681,2880,2,2,2,23,0,0,0,0,0,0,419.424,439.68,472.64,425.792,334.88,310.528,40.032,40.992,37.536,16,32,32,0
21682,640,2,1,2,24,0,0,0,0,0,0,620.896,607.648,605.248,636.256,617.376,639.776,41.6,42.624,41.632,22.4,32,28.8,0
21683,4160,2,2,2,22,0,0,0,0,0,0,1119.04,475.744,330.912,313.216,230.176,288.192,64.384,64,73.28,32.16,130.496,22.816,0
21684,640,2,2,2,22,0,0,0,0,0,0,532.896,577.984,587.968,615.104,576.448,596.064,64,54.4,48,32,32,32,0
21685,2880,2,2,2,24,0,0,0,0,0,0,458.528,464.64,471.904,152.096,164.864,149.248,96,39.68,39.04,32,16,25.6,0
21686,960,2,1,2,23,-1,-1,-1,-1,-1,0,743.2,953.632,320.256,298.752,778.848,534.72,961.376,320.768,298.88,779.616,182.848,0.128,0
21687,960,2,2,1,23,0,0,0,0,0,0,871.104,884.16,915.776,922.656,316.64,388.96,46.4,52.416,33.696,64,164.96,132.64,0
21688,4800,2,2,2,24,1,-2,-2,-2,-1,-1,0,0,0,0,64,64,0,0,0,64,64,64,0
21689,640,2,1,2,24,0,0,0,0,0,0,669.856,710.464,699.744,698.016,679.296,691.648,86.4,44.8,44.8,25.6,57.056,32,1
21690,2560,2,3,1,25,0,0,0,0,0,0,2022.848,1982.176,1966.656,1825.44,1620.864,1551.232,73.6,70.88,60.8,57.6,61.44,73.6,0
21691,1280,2,2,2,25,0,0,0,2,0,0,1090.688,1125.408,1214.08,1178.368,1191.744,1212.8,59.552,120.16,0,41.28,42.784,42.848,0
21692,7680,2,1,2,27,-2,-1,-1,-1,-1,-2,188.352,161.76,280.768,59.328,-306.688,-495.456,161.76,280.768,59.328,0,0,2143.072,0
21694,3200,2,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
21695,4800,2,3,2,25,-2,-2,-2,-2,-2,-2,0,36.64,82.56,0,0,0,36.64,82.56,0,0,0,0,0
21696,8640,2,2,2,25,0,0,0,0,0,0,722.528,754.528,787.616,819.744,813.888,830.912,44.16,45.408,45.536,29.12,30.144,30.432,0
21697,12800,2,2,2,24,0,0,0,0,0,0,1141.12,1186.08,1220.544,1243.84,961.888,884.992,64,53.536,44.832,31.68,30.848,31.2,0
21698,1600,2,1,2,25,0,0,0,0,0,0,1220.896,1103.232,827.424,851.872,869.696,897.216,54.4,64,48,32,41.6,41.6,0
21699,2560,2,1,2,25,-1,2,2,-2,-2,-2,8.288,8.288,0,0,0,0,0,0,0,0,0,0,0
21700,640,2,2,2,25,0,0,0,0,0,0,131.84,172.384,206.08,235.936,263.872,355.04,48,41.6,38.4,32,96,12.992,0
21701,7680,2,3,2,25,0,-1,-1,-1,-1,-1,6360.576,95.552,6116.544,3138.56,620.16,3200,95.552,6116.544,3138.56,2540.16,3200,1608.128,0
21702,2240,2,2,2,25,2,0,0,0,2,2,611.584,643.68,666.784,735.552,714.208,766.464,52.128,43.232,80,0,64,0,1
21703,1600,2,2,2,26,2,0,0,0,0,0,1520.32,1054.464,713.248,728.064,298.4,296.64,55.808,49.184,32,5.984,5.92,0,0
21704,2240,2,1,2,23,0,0,0,0,0,0,1462.624,1287.616,1171.84,1029.216,947.84,748.288,61.792,52.032,56.32,26.912,32,32,0
21706,3520,2,3,2,26,1,3,2,0,0,0,3752.768,3741.152,3606.592,3465.664,1496.768,1545.6,96,0,140.8,64,96,128,0
21707,3200,2,1,1,26,0,0,0,0,0,0,3152.96,3067.168,3111.52,2992.992,1407.2,1456.384,137.632,147.68,87.328,40.8,1505.664,53.76,0
21708,320,2,1,2,23,3,2,2,0,0,0,226.144,258.944,250.24,282.368,287.872,293.824,41.312,0,41.44,14.944,15.328,15.36,1
21709,7360,2,2,2,23,1,3,2,2,2,2,168.416,160.672,114.528,993.696,970.688,1222.496,0.096,0.256,970.688,0,272.224,0.448,0
21710,7360,2,2,2,23,-1,-1,-1,-1,-1,0,161.568,46.208,448.608,33.44,400.8,391.008,46.208,448.608,33.44,400.8,7.808,23.2,0
21711,1920,2,2,1,23,0,0,0,-1,-1,-1,1398.848,1524.896,1644.8,12.768,16,332.8,160,160,12.768,16,332.8,0,0
21712,1600,2,3,2,23,0,0,0,0,0,2,575.232,584.128,525.696,543.552,594.528,554.144,50.048,50.848,64,96,0,96,0
21713,3520,2,1,2,23,0,0,0,0,0,0,1611.072,1743.648,1875.264,1984.032,2090.688,2211.104,160,160,160,160,160,86.624,0
21714,5760,2,3,2,42,0,0,0,0,0,0,3290.432,3284.672,2651.168,2498.048,2349.984,3458.304,160.352,160.192,160,160.16,1360,96,0
21715,2560,2,2,2,24,-1,-1,0,-1,-1,-1,12.48,78.816,109.088,386.912,107.872,113.856,78.816,57.248,386.912,107.872,149.824,16,0
21716,960,2,2,2,24,1,2,2,2,2,2,806.176,783.68,879.168,893.632,870.048,915.328,0,108.8,38.4,0,80,32,1
21717,1600,2,3,2,24,1,2,0,0,0,0,1605.184,1567.424,1394.528,1402.4,908.672,877.984,0,70.624,73.6,32.192,32,35.2,0
21718,6080,2,1,2,26,1,-1,0,0,0,0,0,71.552,168.48,161.088,34.912,0,71.552,104.48,97.92,0.704,0,0,0
